	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT3G18670	13.6930041679305	-0.844700055424151	0.543815901170738	-1.55328311218128	0.120355513005459	0.198159226692607
AT3G18680	848.813424097583	-0.131254846662176	0.145290681544947	-0.903394803207461	0.366316397122143	0.480048017163223
AT3G18690	35.5753058846729	-0.435773978368222	0.380589004991521	-1.14499886400536	0.252209627953276	0.359526477988222
AT3G18710	233.394680005299	-1.14350993752309	0.215430319432276	-5.30802693203343	1.10818270938015e-07	9.47102599710683e-07
AT3G18715	11.0929207718978	-1.45790064218142	0.642208724504964	-2.2701352170281	0.0231993801558672	0.0503082121724715
AT3G18720	22.1742211039988	0.269362115329347	0.555227508141023	0.485138274634856	0.627578263458462	0.721609885438691
AT3G18730	137.029865860535	-0.662328412006439	0.197670152973796	-3.35067485931596	0.000806148951651599	0.00276866090838823
AT3G18740	2717.80387609725	0.160912238670062	0.173919218871398	0.925212519434363	0.354855372548342	0.468775221535501
AT3G18750	683.187990222322	0.115342114888354	0.165801251506425	0.69566492315581	0.486638697405427	0.596439688688115
AT3G18760	375.08139827775	0.230820113459862	0.17585869607076	1.31253170083205	0.1893407971772	0.285563169513155
AT3G18770	147.892453986068	0.786511859810259	0.243778030623946	3.22634430099051	0.0012538242918692	0.0040755804160327
AT3G18773	69.884968453918	2.31746902383572	0.367816306780938	6.30061522861178	2.96466515714454e-10	4.07832016069438e-09
AT3G18780	2804.97859470477	-0.80438620950721	0.260885702898206	-3.08328973405288	0.00204725727371784	0.00623312891423048
AT3G18790	663.272577736258	0.0499777071210059	0.151419684487646	0.330060832514042	0.741353997450167	0.814064024419788
AT3G18800	145.354726117824	-0.0870461732339245	0.292424833938803	-0.297670249347362	0.765954852204284	0.832668237984147
AT3G18810	157.184970824439	0.0081307832377777	0.305926669992669	0.0265775561116412	0.978796674563788	0.984713978519643
AT3G18820	1143.81800027934	0.551051729132069	0.185750735595166	2.96661936420569	0.0030109346094472	0.00872934103970136
AT3G18830	956.276775045061	0.3050336681231	0.192818031013166	1.58197688525442	0.113654847371291	0.189226200192686
AT3G18850	1835.83910043643	-0.503641906015625	0.181234704261304	-2.77894848047135	0.0054535173774083	0.0145265184485085
AT3G18860	1055.41811482491	0.277132985661508	0.156340652361285	1.77262267667328	0.0762912515453698	0.136413132215325
AT3G18870	63.0973142785818	0.60686174932393	0.360894810728157	1.68154745173392	0.0926566276364184	0.160195115059835
AT3G18880	33.4072326360038	-0.0828038749798769	0.35255869125139	-0.234865504764522	0.81431312393441	0.867747087831993
AT3G18890	1315.87743773495	0.152067005214332	0.155300002729854	0.979182244309774	0.327489940130781	0.439971287348952
AT3G18900	57.9004644491573	-0.417732743954965	0.290706550325068	-1.4369567644343	0.150730279033739	0.237634321725441
AT3G18910	130.341112846645	-0.0112345286172107	0.223922157000417	-0.0501715809087611	0.959985658172692	0.972435027215176
AT3G18930	531.274970928121	1.34671834677287	0.345505122911532	3.89782453997854	9.70606984450624e-05	0.000431541246618196
AT3G18940	332.093121514381	0.227744396649374	0.170413860767881	1.33641944160623	0.181412215226656	0.27608332035841
AT3G18950	18.709340886435	0.518845498566095	0.512875065122498	1.01164110686912	0.311709683749444	0.423641797459471
AT3G18960	186.524034368009	-0.456600967061249	0.224536917894911	-2.03352291169754	0.0419997212054894	0.0828415611475046
AT3G18970	78.1957065668573	0.598032193177711	0.28441514598134	2.10267350957795	0.0354943192375249	0.0717937225166491
AT3G18980	491.943487461986	-0.27913713703481	0.179596854141313	-1.55424290903879	0.120126485842885	0.197878288111281
AT3G18990	510.817030304109	-0.40638747989178	0.148187898325724	-2.74237967123685	0.00609957933543931	0.0160269639503944
AT3G19000	280.801500030349	-0.491722504699661	0.253586296786982	-1.93907364447503	0.0524923713860835	0.0996340761199758
AT3G19010	403.970334230177	-0.738458415643552	0.20600204762152	-3.5847139587675	0.000337447834340149	0.0012933061956275
AT3G19020	618.341186918995	0.0720939724079633	0.280184848868179	0.257308604298878	0.796940550754404	0.854474253965013
AT3G19040	31.1754326960553	0.221943101864282	0.468486442441134	0.473744983329307	0.635681771377807	0.728274174545195
AT3G19050	435.433670831376	-1.8462940493332	0.277370847050226	-6.65640988938852	2.80597031453048e-11	4.43286623426836e-10
AT3G19070	14.3562827932157	-0.911503822888969	0.629461507410346	-1.44806920225983	0.147597697734932	0.233628368263654
AT3G19080	205.446191256196	0.571077319124104	0.197078039129813	2.89772174335438	0.0037588391673191	0.0105675771501565
AT3G19090	569.120378955664	0.79259821687528	0.372344997186659	2.12866621779249	0.0332818857062419	0.0679951065292715
AT3G19100	1018.94640939216	0.0404447412957368	0.165899296197952	0.243790915468851	0.807392756497693	0.862587857974415
AT3G19120	358.88102283678	-0.325526326580393	0.176237207860955	-1.84709194233956	0.0647338161030411	0.118953450729363
AT3G19130	440.900796197679	0.170359996534109	0.177813758879051	0.958081070936634	0.338021879728211	0.451169228558654
AT3G19150	117.877862584098	-0.688858779214055	0.233564686946917	-2.94932760691951	0.0031846619099928	0.00916886801953746
AT3G19170	2780.31285663667	0.23158256987346	0.119346752434814	1.94041785929573	0.0523289278787876	0.0994161616175957
AT3G19180	492.068366718423	-0.134721328212193	0.145308895358399	-0.927137515428136	0.353855140090805	0.467813061610826
AT3G19184	15.7845531237205	0.952390460913652	0.546798590104536	1.74175734566466	0.0815509133265761	0.144077089378429
AT3G19190	525.917477950165	0.600451626021509	0.185479140341517	3.2373000269244	0.00120666476014251	0.00393802695075723
AT3G19200	7.01187115328739	-1.47650541429341	0.996708136928524	-1.48138192073302	0.138504829637432	0.222027837460523
AT3G19210	97.0508460727077	-0.0725774831893461	0.265035664344732	-0.273840440941354	0.784207243679384	0.845682702794591
AT3G19220	179.029638427424	0.498314479089007	0.277784147424908	1.79389098949109	0.0728305699201808	0.131180073166138
AT3G19230	42.1231841758082	-0.470891222662997	0.507336836950662	-0.928162885812274	0.353323083226952	0.46730562636445
AT3G19240	634.619228385894	0.515009724144488	0.130000774478502	3.96158966137278	7.44524134202901e-05	0.000340668796384964
AT3G19250	18.3578340882771	-1.3198546476966	0.632663119720791	-2.08618869435456	0.0369615339356107	0.0742664203951811
AT3G19260	237.374535361892	0.0358263615389822	0.172852215111587	0.207265851443408	0.835802241653804	0.883653017383659
AT3G19270	412.036393532116	4.01421131127667	0.231584369769662	17.333688431863	2.61975189974834e-67	2.13059182502733e-64
AT3G19280	95.5227676445743	0.411549126805518	0.278523070950935	1.47761234069553	0.139511569318294	0.223262434268363
AT3G19290	595.412567382186	0.970761332667833	0.224835185047015	4.31765754307912	1.57693846650049e-05	8.45302211992828e-05
AT3G19300	133.062097053931	-0.010285254521619	0.21049236284553	-0.0488628394046146	0.961028603327663	0.973331684326677
AT3G19310	124.766423785493	0.160608426129538	0.289613304332592	0.554561630031662	0.579194540025326	0.680232404563016
AT3G19330	30.4901505933404	-1.72187194308586	0.630986330595924	-2.72885775744091	0.00635541109997738	0.0166068909503586
AT3G19340	606.346512252458	-0.0698864325585645	0.153697491081967	-0.454701193016182	0.64932422247707	0.739715116882433
AT3G19360	168.872043863644	0.338724244463492	0.214902594082473	1.57617568978018	0.114985319406875	0.191034606486401
AT3G19370	205.970994831973	-1.22060784910828	0.184879641892834	-6.6021755376171	4.05167347531526e-11	6.27324551789505e-10
AT3G19380	44.5504351482558	-1.07199012649222	0.404472796287775	-2.65033924736318	0.00804109832317469	0.0203905725999985
AT3G19390	894.873622252058	-0.519059177894592	0.35162497654518	-1.47617266268882	0.13989754631733	0.22377444038423
AT3G19400	165.37558567705	-1.27152901859425	0.255910855930091	-4.96864040399133	6.74239718815471e-07	4.9436141229557e-06
AT3G19420	1162.12504400047	-0.0717081374417699	0.139640963206688	-0.513517923359151	0.607589076505505	0.70454551748089
AT3G19440	105.866461341013	0.279367502402617	0.224602574227171	1.24383036732275	0.213562001395311	0.314815906640935
AT3G19450	588.09538883349	-1.64034961906919	0.197660399369597	-8.29882780921619	1.0514363140168e-16	3.39330208517294e-15
AT3G19460	380.021454327411	-0.0734286208356873	0.163122084671613	-0.450145184102502	0.652605758428891	0.742101805390168
AT3G19470	52.6307758274795	0.631596779996884	0.327307396283956	1.92967463359411	0.0536471648894052	0.101456065159649
AT3G19480	218.126146136265	0.0512685823900373	0.240375426298177	0.213285455920276	0.831104317063435	0.880399216192347
AT3G19490	584.406198815502	0.00338332785562187	0.154931052220229	0.0218376355619956	0.982577472500891	0.987287628904775
AT3G19500	23.4145793669334	-0.343550661847	0.437952607197991	-0.784447120991077	0.432777798321495	0.543935105116686
AT3G19508	58.1566573130757	-0.137878069227827	0.354802822774797	-0.388604769684547	0.697568537888152	0.779540700909195
AT3G19510	327.611042306142	0.192582044992081	0.171282359363929	1.12435422834698	0.260862781543864	0.369324007683995
AT3G19515	493.182336196093	-0.462013805484581	0.15592035436666	-2.96313978608666	0.00304518244835666	0.00881849445093115
AT3G19520	569.567393113922	0.489910886532923	0.135550932581605	3.61421996294999	0.000301253226462808	0.00117136748908812
AT3G19540	460.652887285192	0.175954197215302	0.232024010986855	0.75834477848618	0.448244607072864	0.558917536551298
AT3G19550	49.0746353686649	0.83568081995726	0.391155065031416	2.13644381644436	0.0326432558372438	0.0669662675494743
AT3G19553	170.94498556228	-0.774885973428056	0.235996862720152	-3.28345879049641	0.00102541635424384	0.00341951210668949
AT3G19570	378.002417517616	0.245586150032065	0.223591404480443	1.09837026428959	0.272042841389667	0.381670925416417
AT3G19580	276.924977376219	1.12566839838398	0.271862343055586	4.14058227311689	3.46425327122788e-05	0.000171960931422376
AT3G19590	242.029751416961	-1.45201921216699	0.186161980316029	-7.79976238812053	6.20238490354039e-15	1.62928798267162e-13
AT3G19600	11.7857901753598	-0.0593342651595135	0.743068810186469	-0.0798502969659349	0.936356320808683	0.956010681665268
AT3G19610	18.5908762668173	0.169504150896906	0.493057556660007	0.343781671343067	0.731010485192471	0.806101810659145
AT3G19620	143.793889776925	0.184751248930363	0.336362100035502	0.549262978530764	0.58282498997057	0.682918262798619
AT3G19630	308.761451161668	0.229526837563947	0.162189947258132	1.41517302054884	0.157017772798588	0.245632481075701
AT3G19640	830.122486435158	0.658931856165499	0.129851725256108	5.07449442713125	3.88527617784447e-07	3.00362871665147e-06
AT3G19650	325.806522023566	0.003048696065001	0.153230223160083	0.019896179762239	0.984126192651183	0.988599493526871
AT3G19670	689.264485432744	0.562000436412682	0.192475273925987	2.91985783394074	0.00350191099334279	0.00995265851806043
AT3G19680	202.586021786274	-0.730552888465646	0.513255662679973	-1.42337034266909	0.154628825126465	0.242754480153756
AT3G19710	10.5617358640237	-2.68641196146269	0.808269281503278	-3.32365960570258	0.000888445669915386	0.00301768749761437
