	SRX2513387	SRX2513388	SRX2513389	SRX2513390	SRX2513391	SRX2513392
AT4G11845	15.497240444378	38.7124203733156	43.8105202880714	76.595060647583	99.3382987212569	134.513684269069
AT4G11850	343.304403783544	365.619216336192	299.656793974021	148.063943153439	151.460954693602	198.516830085677
AT4G11860	559.681217823997	640.550277918423	678.087796892961	580.927556325081	524.500264836445	620.158370383199
AT4G11900	115.461279547964	207.623988833966	172.691163888889	69.240041736332	93.7800775338806	154.796668370953
AT4G11911	23.958060298187	39.9005443613674	48.4345829807174	2.98848135899769	3.68505800542897	8.62398400528855
AT4G11920	259.525342163077	250.205616144088	258.81261264457	153.193932891725	102.505643206984	93.6530630274221
AT4G11950	17.0747964903685	9.21908421549442	12.1479208678982	7.70626804022281	2.06410472013089	7.95336041836284
AT4G11960	363.728842420572	412.00180188588	509.483577859	1082.00345359423	1121.46329306178	1067.80878829047
AT4G11970	211.597414497278	211.896832423681	246.081192480158	218.337236467947	238.739174228843	357.678161906948
AT4G11980	200.546074193486	191.076615144406	198.516762692963	209.89280343567	229.981278506818	298.107834785743
AT4G11990	259.335343002658	305.166596904971	319.054658427669	102.587922772222	168.817661120827	227.199101487926
AT4G12000	76.3829579195599	107.705130706132	87.9491652328675	432.684866172395	268.65070977073	163.396213134068
AT4G12005	9.99513174585397	19.0819300494819	11.7398068274953	120.761623054136	52.4370267903299	106.744890245103
AT4G12010	124.207059073169	145.770859070672	147.763661862101	240.899520003341	211.759982412063	197.598741994575
AT4G12020	349.863338300719	427.387104065379	417.120411293002	253.693574831808	371.629420144158	460.352434176602
AT4G12040	490.277188132712	523.270522054272	559.38252030247	1410.52874804314	905.263609849226	610.887402087188
AT4G12060	472.810458264263	478.584573570992	408.987472524043	593.013352285008	596.923274538112	447.060725522021
AT4G12070	203.298602098697	203.757667987596	237.78907126182	150.228127904977	176.993367616813	191.247271356104
AT4G12110	465.888704779292	526.661779838029	513.762644013144	186.004305210198	235.638586932332	210.96026722272
AT4G12120	104.11373062262	97.4460250956274	116.913071029968	62.7008923557134	57.0002801453083	41.8705090918975
AT4G12130	287.725739282587	276.704191920575	291.466025059972	170.426932333112	168.569533578686	213.041272848349
AT4G12230	497.305528042418	483.951768774512	498.462655265815	319.426554880629	412.586356831003	408.132418717675
AT4G12240	114.418057578929	83.8959373863547	81.6901398775282	67.6673834144403	74.3948169215686	47.7572079130705
AT4G12250	313.222106701268	260.968186870105	297.109386571645	116.452894040983	132.51702471894	171.351934581053
AT4G12290	197.171424580372	220.326594409039	198.381016409771	2824.38958640116	2045.35423159101	2364.67980584138
AT4G12300	82.7135407199356	88.828896390748	84.5447921895	196.033013495592	119.090145113696	76.723428528461
AT4G12340	463.156093113304	417.063632555177	477.425105988697	981.656061647752	901.845325578198	949.852680400818
AT4G12390	166.587854530615	111.913963441308	124.557657388506	45.9874280629197	44.5075050812253	60.7612131798704
AT4G12400	230.536200185976	170.38581617202	164.524533506263	35579.144833095	24679.392780437	7068.25351844805
AT4G12410	0.957275385549561	1.52836191049212	2.59167208993264	27.916089313	11.3144180944879	14.8791371902844
AT4G12420	2795.88087913493	2598.40307423998	2257.32566432272	693.059208704683	996.76323376779	1155.25603065741
AT4G12430	59.3370587304337	89.4928131661646	52.2434697639273	87.4200070613254	70.3650491438553	15.9345395824891
AT4G12460	524.012124094818	565.40215277305	568.495794128118	482.969294149719	543.082574064916	670.017452170487
AT4G12540	159.655180573843	168.648530617682	175.29112798763	66.3381932778482	72.2966651789361	60.4501753279579
AT4G12560	551.815969913555	615.849808168295	637.213459199924	2743.24806736844	2700.60496647305	3952.49097605532
AT4G12570	455.492587698147	455.5126533231	543.43818561385	975.295337878269	889.10122636222	946.728161717273
AT4G12580	11.8790292058471	9.01086733125382	5.09964988546275	7.9267548579685	5.07730849949545	10.8150753682047
AT4G12590	1160.77977385691	1174.07877282992	1274.82745028267	1670.41508468159	2014.76299375292	1969.57850412715
AT4G12600	2053.49037781795	1617.44114131438	1731.14835168721	2979.16782567667	2652.39677297762	1814.08749135115
AT4G12610	822.84410037205	775.508768199352	778.153860858298	1131.19191848681	1040.59698589059	954.190112606347
AT4G12620	381.15152584684	341.377993483551	295.999226859535	122.210167868615	106.808000506653	70.8081700772295
AT4G12640	507.200020439491	516.165639292079	473.93590878484	540.684586638884	595.709390602891	428.656529162567
AT4G12650	2279.57927437817	2162.46569524586	2149.64151812891	3471.38955079941	2843.47133058863	1401.8962808507
AT4G12670	290.676986736347	375.434675838048	351.347263771386	432.449051044247	539.942775480792	603.354817581325
AT4G12680	186.266578562277	149.001906622616	191.67023365938	163.969499706319	258.808735355831	350.661585788284
AT4G12690	64.017143129321	53.782899435517	53.9701370924529	94.3331228656481	71.1794076943618	81.9723994533994
AT4G12700	504.217879301554	534.072638657307	506.652992311856	332.098920371859	327.364493229094	308.964624333114
AT4G12710	138.570999245783	154.991639082937	161.017296248462	248.603056362407	206.890869648622	182.213387514357
AT4G12720	402.62146583012	522.427234332971	450.356023470352	253.364712643694	278.512767985558	279.574056209437
AT4G12730	894.093916705008	576.558120286867	361.482787577189	147.157300944271	64.1741879706553	22.9101013689534
AT4G12740	99.7212861339231	98.5562958333471	120.504152555633	36.5409157008423	49.6718893932777	78.5223995875078
AT4G12750	397.015582448841	364.365480445399	351.436153764783	1389.25923647521	1219.56715925959	1095.69882313502
AT4G12760	176.367114999215	184.609757134571	177.450727686271	143.828731428818	165.854430100822	242.280527314854
AT4G12770	726.553684756923	725.166447331554	683.925415819012	532.734805472723	581.675211182285	532.146255671148
AT4G12780	809.249297408296	792.091238533215	692.760320976353	866.35006555548	850.605947202642	604.341582293231
AT4G12790	860.852842775506	873.787233398338	1024.22494106055	817.793436454143	969.848165999647	1162.79754294065
AT4G12800	7586.52241772441	9463.64728763557	7469.85243836977	11128.4245110614	8669.18489218004	6487.22917247029
AT4G12830	20.7836717232759	30.0344855716083	11.3027572611111	10.7582591647942	7.23535443959853	2.9855152179386
AT4G12840	94.237879460917	92.2083087206793	129.348297569448	39.8241618373838	44.3956351360667	68.4814154458445
AT4G12850	47.6859039275542	51.8604379834689	42.3141960755973	27.0472756812279	28.776306214748	72.9669913925501
AT4G12870	364.794318233433	488.276595552669	492.611399094601	20.2004188920904	82.2000444046671	82.2735529223157
AT4G12880	483.078032721175	420.756251314921	510.248511504256	235.93711291627	202.535513870309	179.486151459717
AT4G12910	49.4214297424343	95.8982796496161	81.6292163974332	80.2606276034556	81.7598742584918	165.31243563141
AT4G12970	87.8883293200589	156.844551253429	133.171840531429	139.385199833578	212.049638313733	223.299325903898
AT4G12980	153.486153438323	229.164794572314	175.036012235806	47.5363523242887	62.0923031628907	54.7781813731043
AT4G12990	117.182863572817	122.597735487478	115.543642617219	169.911003579676	214.771536364584	229.341471736205
AT4G13000	7.56251060678375	16.9361821508788	21.729342296678	18.4508351120523	13.4339221406376	3.98006639962762
AT4G13010	740.328757091248	603.019280334553	586.270707299122	1845.42685236821	1148.48867763114	782.794426430555
AT4G13020	392.688744227444	445.881461253244	404.93300574837	654.768683443822	698.00229912343	752.24552590283
AT4G13040	106.021469549741	143.740483606157	117.067103320341	125.92899064843	161.70799098529	165.182075682118
AT4G13050	537.103968584398	549.924267193535	551.04621726338	355.926958765163	360.04272600776	366.45356118688
AT4G13070	174.166225102592	216.845549818415	210.761004462901	191.651559173171	204.920207363881	194.223319714963
AT4G13100	560.372711230126	467.845625651153	450.516754959044	259.209433786612	212.977976531696	243.966179567218
AT4G13110	48.2980438851288	52.2926710833106	49.4994626806306	178.580169963392	179.687890729532	103.435978255037
AT4G13150	220.858624922252	241.196293031191	291.867839686973	167.1035077306	244.138348951678	311.982596448689
AT4G13160	94.9454187856626	133.606051635521	148.313296665651	200.487278008294	215.627083740453	238.548053626645
