	SRX2513381	SRX2513382	SRX2513383	SRX2513384	SRX2513385	SRX2513386
AT1G65390	177.705478246345	253.830651064475	478.392253223148	1.73155748442687	0	1.1934475202433
AT1G65410	362.296527113874	461.410130334907	544.245807800786	423.213578818311	414.174504236314	473.542362765275
AT1G65420	55.0648760483567	53.7975369818256	42.5379390769855	25.1329625614694	37.4632282864088	47.6874654643379
AT1G65430	485.07192392178	712.256335178971	470.346035881265	547.105824782473	651.936913242977	620.30951167075
AT1G65440	2349.98861130214	2202.67446393633	2356.04942994701	3320.49560805185	2576.6888762344	2687.66609478148
AT1G65450	24.9994341615619	8.82270054166218	42.2124571202777	1.28851799535551	7.77183456507276	16.3094766171756
AT1G65470	66.8226978826667	34.3802868073358	54.7554491541567	7.95983632628355	10.061065422624	26.5067787530271
AT1G65480	127.939650511064	142.381529223337	116.635151362357	198.981309226006	191.942714775735	48.5628497511636
AT1G65483	163.157237630224	28.3234632247695	161.875033908125	4.96887750556185	0	2.59684387967819
AT1G65484	35.8728999762022	33.6537092790927	80.6305981077397	8.05835212714135	0	1.36195575261353
AT1G65486	367.922175286103	387.169519074877	878.97316633471	202.040900456214	218.288421364262	186.093777196796
AT1G65490	1827.22570537362	986.977065088032	2321.66099093148	2070.83733795943	2290.67216786018	850.940350974661
AT1G65500	97.1472325798193	206.65312214392	194.169055825597	163.499670225477	393.820204295586	264.597110482342
AT1G65510	57.4410811472407	42.0580493434107	63.5532416682185	34.5015556321073	63.5954769829836	20.1484587907522
AT1G65520	193.278594247279	175.563298388343	243.739564975897	140.726211235095	88.0434368223534	78.0373411763166
AT1G65540	1526.82021427091	2419.23765096003	2485.65120044669	880.484604910232	841.773553227915	1050.06882424443
AT1G65560	45.5810789154164	42.6338239400055	47.8055449883983	70.1157004027854	101.424787032839	68.1205611672654
AT1G65580	1263.99952500561	1217.6338816401	1116.8400939455	1700.96965139954	1676.04491701252	1251.49399061577
AT1G65590	788.62868169672	263.087498277183	195.341656577541	458.740667249431	510.86316841626	215.772137020998
AT1G65610	48.4967903048793	31.3421844976275	84.2281342572548	1.24322475771417	0.940808225247212	24.3612135920414
AT1G65650	315.290098295616	332.281375410355	393.781926468832	361.303512814192	328.515062321476	316.130476583206
AT1G65660	750.606228262166	699.485292714545	685.521162863721	2384.87953415066	2101.65390234587	1679.41101493656
AT1G65690	384.546370975417	668.834346020945	1324.95721374627	350.465016485557	111.639831567288	350.73687280963
AT1G65700	76.6904447576568	80.9248897194474	134.860974354264	140.226737189061	165.402528630234	167.926244083662
AT1G65720	1746.85339016636	1843.9812278781	2010.55961704404	3582.82632642509	3338.76925712775	2792.00492141358
AT1G65730	16.1508449016761	31.3545574470218	102.220302739479	2.4847677567037	16.9393228209427	38.2901503717794
AT1G65790	1806.632073953	2843.35294308355	6810.95328604628	1082.90215229179	607.193620428223	1139.42219045614
AT1G65800	4260.86566166274	4303.03622177845	7549.79311159761	5808.02508085402	3973.02039837892	4353.5605042809
AT1G65820	1442.18586220858	2279.30387389857	2686.73094106965	3731.91515093604	2849.38408633665	4198.58589858142
AT1G65840	381.05840831734	728.458267158703	602.126831038296	651.465226037689	400.780341232156	597.715261697012
AT1G65845	429.523879140672	676.68172441189	868.014942802269	279.826693242641	424.790885249129	210.185584144471
AT1G65860	447.166663334089	1090.68677088373	66.1422552577449	49.8494005426929	773.50397845073	32.1667704501777
AT1G65870	51.4658290985923	19.8341542502049	16.8587572725759	3.76540248055222	2.81117051388042	2.60215118376757
AT1G65890	3.47004821256804	61.6885031260551	5.36917619908778	6.22408608316986	63.0005024195932	32.1784700893293
AT1G65900	28.1482536280248	17.3909161946574	24.6041787457983	9.6186929841706	14.5122455145682	31.1410881712032
AT1G65920	58.8770272542727	67.0126622361681	35.7714129164588	12.440087929158	18.8918430823577	32.3134713829797
AT1G65930	4089.50851613494	3455.37992137596	2216.07714581842	3641.14969119891	2784.87383268654	2942.55235529714
AT1G65950	145.754125255784	147.973829449113	187.581609195425	284.038919764298	246.535873088753	228.033087769357
AT1G65960	8266.53591124988	6939.92607854092	6452.49922024434	1746.17273284914	3740.12730429446	2056.06537260754
AT1G65970	18.9780024360456	29.1046543540657	10.5330023652103	52.0155269531775	25.1872121434655	17.2886988999571
AT1G65980	2614.94668020825	2939.90732114305	3466.51376191031	11707.6522389536	9107.26107025754	9008.82311898475
AT1G65985	41.9819963769373	29.8631628238285	23.5936359413676	3.65285805550011	4.95663386010149	6.09806632545887
AT1G66060	3.4786106158801	1.89608701765479	0.893183700038488	21.200525302235	26.3085098578856	22.5987182557958
AT1G66070	230.245786795755	247.15481788272	244.183423849851	294.607659213069	213.701013274477	293.989013839583
AT1G66080	112.99376437102	245.055582741938	287.491475857992	330.353053196727	586.407296717482	325.58732635833
AT1G66090	2331.00340026371	1954.21660570273	2290.74029504712	52.3640548799519	100.547101980935	56.5015314406135
AT1G66100	3506.92680147204	3070.18373856287	426.017037140814	404.869595179264	253.752158687321	177.711329867111
AT1G66130	695.231831380414	398.012581492866	335.59103015383	575.317996035648	667.849148729024	431.015641970521
